	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute
7666		2020	11	15	10	0
7667		2020	11	15	11	0
7668		2020	11	15	12	0
7669		2020	11	15	13	0
7670		2020	11	15	14	0
7671		2020	11	15	15	0
7672		2020	11	15	16	0
7673		2020	11	15	17	0
7674		2020	11	15	18	0
7675		2020	11	15	19	0
7676		2020	11	15	20	0
7677		2020	11	15	21	0
7678		2020	11	15	22	0
7679		2020	11	15	23	0
7680		2020	11	16	0	0
7681		2020	11	16	1	0
7682		2020	11	16	2	0
7683		2020	11	16	3	0
7684		2020	11	16	4	0
7685		2020	11	16	5	0
7686		2020	11	16	6	0
7687		2020	11	16	7	0
7688		2020	11	16	8	0
7689		2020	11	16	9	0
7690		2020	11	16	10	0
7691		2020	11	16	11	0
7692		2020	11	16	12	0
7693		2020	11	16	13	0
7694		2020	11	16	14	0
7695		2020	11	16	15	0
7696		2020	11	16	16	0
7697		2020	11	16	17	0
7698		2020	11	16	18	0
7699		2020	11	16	19	0
7700		2020	11	16	20	0
7701		2020	11	16	21	0
7702		2020	11	16	22	0
7703		2020	11	16	23	0
7704		2020	11	17	0	0
7705		2020	11	17	1	0
7706		2020	11	17	2	0
7707		2020	11	17	3	0
7708		2020	11	17	4	0
7709		2020	11	17	5	0
7710		2020	11	17	6	0
7711		2020	11	17	7	0
7712		2020	11	17	8	0
7713		2020	11	17	9	0
7714		2020	11	17	10	0
7715		2020	11	17	11	0
7716		2020	11	17	12	0
7717		2020	11	17	13	0
7718		2020	11	17	14	0
7719		2020	11	17	15	0
7720		2020	11	17	16	0
7721		2020	11	17	17	0
7722		2020	11	17	18	0
7723		2020	11	17	19	0
7724		2020	11	17	20	0
7725		2020	11	17	21	0
7726		2020	11	17	22	0
7727		2020	11	17	23	0
7728		2020	11	18	0	0
7729		2020	11	18	1	0
7730		2020	11	18	2	0
7731		2020	11	18	3	0
7732		2020	11	18	4	0
7733		2020	11	18	5	0
7734		2020	11	18	6	0
7735		2020	11	18	7	0
7736		2020	11	18	8	0
7737		2020	11	18	9	0
7738		2020	11	18	10	0
7739		2020	11	18	11	0
7740		2020	11	18	12	0
7741		2020	11	18	13	0
7742		2020	11	18	14	0
7743		2020	11	18	15	0
7744		2020	11	18	16	0
7745		2020	11	18	17	0
7746		2020	11	18	18	0
7747		2020	11	18	19	0
7748		2020	11	18	20	0
7749		2020	11	18	21	0
7750		2020	11	18	22	0
7751		2020	11	18	23	0
7752		2020	11	19	0	0
7753		2020	11	19	1	0
7754		2020	11	19	2	0
7755		2020	11	19	3	0
7756		2020	11	19	4	0
7757		2020	11	19	5	0
7758		2020	11	19	6	0
7759		2020	11	19	7	0
7760		2020	11	19	8	0
7761		2020	11	19	9	0
7762		2020	11	19	10	0
7763		2020	11	19	11	0
7764		2020	11	19	12	0
7765		2020	11	19	13	0
7766		2020	11	19	14	0
7767		2020	11	19	15	0
7768		2020	11	19	16	0
7769		2020	11	19	17	0
7770		2020	11	19	18	0
7771		2020	11	19	19	0
7772		2020	11	19	20	0
7773		2020	11	19	21	0
7774		2020	11	19	22	0
7775		2020	11	19	23	0
7776		2020	11	20	0	0
7777		2020	11	20	1	0
7778		2020	11	20	2	0
7779		2020	11	20	3	0
7780		2020	11	20	4	0
7781		2020	11	20	5	0
7782		2020	11	20	6	0
7783		2020	11	20	7	0
7784		2020	11	20	8	0
7785		2020	11	20	9	0
7786		2020	11	20	10	0
7787		2020	11	20	11	0
7788		2020	11	20	12	0
7789		2020	11	20	13	0
7790		2020	11	20	14	0
7791		2020	11	20	15	0
7792		2020	11	20	16	0
7793		2020	11	20	17	0
7794		2020	11	20	18	0
7795		2020	11	20	19	0
7796		2020	11	20	20	0
7797		2020	11	20	21	0
7798		2020	11	20	22	0
7799		2020	11	20	23	0
7800		2020	11	21	0	0
7801		2020	11	21	1	0
7802		2020	11	21	2	0
7803		2020	11	21	3	0
7804		2020	11	21	4	0
7805		2020	11	21	5	0
7806		2020	11	21	6	0
7807		2020	11	21	7	0
7808		2020	11	21	8	0
7809		2020	11	21	9	0
7810		2020	11	21	10	0
7811		2020	11	21	11	0
7812		2020	11	21	12	0
7813		2020	11	21	13	0
7814		2020	11	21	14	0
7815		2020	11	21	15	0
7816		2020	11	21	16	0
7817		2020	11	21	17	0
7818		2020	11	21	18	0
7819		2020	11	21	19	0
7820		2020	11	21	20	0
7821		2020	11	21	21	0
7822		2020	11	21	22	0
7823		2020	11	21	23	0
7824		2020	11	22	0	0
7825		2020	11	22	1	0
7826		2020	11	22	2	0
7827		2020	11	22	3	0
7828		2020	11	22	4	0
7829		2020	11	22	5	0
7830		2020	11	22	6	0
7831		2020	11	22	7	0
7832		2020	11	22	8	0
7833		2020	11	22	9	0
7834		2020	11	22	10	0
7835		2020	11	22	11	0
7836		2020	11	22	12	0
7837		2020	11	22	13	0
7838		2020	11	22	14	0
7839		2020	11	22	15	0
7840		2020	11	22	16	0
7841		2020	11	22	17	0
7842		2020	11	22	18	0
7843		2020	11	22	19	0
7844		2020	11	22	20	0
7845		2020	11	22	21	0
7846		2020	11	22	22	0
7847		2020	11	22	23	0
7848		2020	11	23	0	0
7849		2020	11	23	1	0
7850		2020	11	23	2	0
7851		2020	11	23	3	0
7852		2020	11	23	4	0
7853		2020	11	23	5	0
7854		2020	11	23	6	0
7855		2020	11	23	7	0
7856		2020	11	23	8	0
7857		2020	11	23	9	0
7858		2020	11	23	10	0
7859		2020	11	23	11	0
7860		2020	11	23	12	0
7861		2020	11	23	13	0
7862		2020	11	23	14	0
7863		2020	11	23	15	0
7864		2020	11	23	16	0
7865		2020	11	23	17	0
7866		2020	11	23	18	0
7867		2020	11	23	19	0
7868		2020	11	23	20	0
7869		2020	11	23	21	0
7870		2020	11	23	22	0
7871		2020	11	23	23	0
7872		2020	11	24	0	0
7873		2020	11	24	1	0
7874		2020	11	24	2	0
7875		2020	11	24	3	0
7876		2020	11	24	4	0
7877		2020	11	24	5	0
7878		2020	11	24	6	0
7879		2020	11	24	7	0
7880		2020	11	24	8	0
7881		2020	11	24	9	0
7882		2020	11	24	10	0
7883		2020	11	24	11	0
7884		2020	11	24	12	0
7885		2020	11	24	13	0
7886		2020	11	24	14	0
7887		2020	11	24	15	0
7888		2020	11	24	16	0
7889		2020	11	24	17	0
7890		2020	11	24	18	0
7891		2020	11	24	19	0
7892		2020	11	24	20	0
7893		2020	11	24	21	0
7894		2020	11	24	22	0
7895		2020	11	24	23	0
7896		2020	11	25	0	0
7897		2020	11	25	1	0
7898		2020	11	25	2	0
7899		2020	11	25	3	0
7900		2020	11	25	4	0
7901		2020	11	25	5	0
7902		2020	11	25	6	0
7903		2020	11	25	7	0
7904		2020	11	25	8	0
7905		2020	11	25	9	0
7906		2020	11	25	10	0
7907		2020	11	25	11	0
7908		2020	11	25	12	0
7909		2020	11	25	13	0
7910		2020	11	25	14	0
7911		2020	11	25	15	0
7912		2020	11	25	16	0
7913		2020	11	25	17	0
7914		2020	11	25	18	0
7915		2020	11	25	19	0
7916		2020	11	25	20	0
7917		2020	11	25	21	0
7918		2020	11	25	22	0
7919		2020	11	25	23	0
7920		2020	11	26	0	0
7921		2020	11	26	1	0
7922		2020	11	26	2	0
7923		2020	11	26	3	0
7924		2020	11	26	4	0
7925		2020	11	26	5	0
7926		2020	11	26	6	0
7927		2020	11	26	7	0
7928		2020	11	26	8	0
7929		2020	11	26	9	0
7930		2020	11	26	10	0
7931		2020	11	26	11	0
7932		2020	11	26	12	0
7933		2020	11	26	13	0
7934		2020	11	26	14	0
7935		2020	11	26	15	0
7936		2020	11	26	16	0
7937		2020	11	26	17	0
7938		2020	11	26	18	0
7939		2020	11	26	19	0
7940		2020	11	26	20	0
7941		2020	11	26	21	0
7942		2020	11	26	22	0
7943		2020	11	26	23	0
7944		2020	11	27	0	0
7945		2020	11	27	1	0
7946		2020	11	27	2	0
7947		2020	11	27	3	0
7948		2020	11	27	4	0
7949		2020	11	27	5	0
7950		2020	11	27	6	0
7951		2020	11	27	7	0
7952		2020	11	27	8	0
7953		2020	11	27	9	0
7954		2020	11	27	10	0
7955		2020	11	27	11	0
7956		2020	11	27	12	0
7957		2020	11	27	13	0
7958		2020	11	27	14	0
7959		2020	11	27	15	0
7960		2020	11	27	16	0
7961		2020	11	27	17	0
7962		2020	11	27	18	0
7963		2020	11	27	19	0
7964		2020	11	27	20	0
7965		2020	11	27	21	0
7966		2020	11	27	22	0
7967		2020	11	27	23	0
7968		2020	11	28	0	0
7969		2020	11	28	1	0
7970		2020	11	28	2	0
7971		2020	11	28	3	0
7972		2020	11	28	4	0
7973		2020	11	28	5	0
7974		2020	11	28	6	0
7975		2020	11	28	7	0
7976		2020	11	28	8	0
7977		2020	11	28	9	0
7978		2020	11	28	10	0
7979		2020	11	28	11	0
7980		2020	11	28	12	0
7981		2020	11	28	13	0
7982		2020	11	28	14	0
7983		2020	11	28	15	0
7984		2020	11	28	16	0
7985		2020	11	28	17	0
7986		2020	11	28	18	0
7987		2020	11	28	19	0
7988		2020	11	28	20	0
7989		2020	11	28	21	0
7990		2020	11	28	22	0
7991		2020	11	28	23	0
7992		2020	11	29	0	0
7993		2020	11	29	1	0
7994		2020	11	29	2	0
7995		2020	11	29	3	0
7996		2020	11	29	4	0
7997		2020	11	29	5	0
7998		2020	11	29	6	0
7999		2020	11	29	7	0
8000		2020	11	29	8	0
8001		2020	11	29	9	0
8002		2020	11	29	10	0
8003		2020	11	29	11	0
8004		2020	11	29	12	0
8005		2020	11	29	13	0
8006		2020	11	29	14	0
8007		2020	11	29	15	0
8008		2020	11	29	16	0
8009		2020	11	29	17	0
8010		2020	11	29	18	0
8011		2020	11	29	19	0
8012		2020	11	29	20	0
8013		2020	11	29	21	0
8014		2020	11	29	22	0
8015		2020	11	29	23	0
8016		2020	11	30	0	0
8017		2020	11	30	1	0
8018		2020	11	30	2	0
8019		2020	11	30	3	0
8020		2020	11	30	4	0
8021		2020	11	30	5	0
8022		2020	11	30	6	0
8023		2020	11	30	7	0
8024		2020	11	30	8	0
8025		2020	11	30	9	0
8026		2020	11	30	10	0
8027		2020	11	30	11	0
8028		2020	11	30	12	0
8029		2020	11	30	13	0
8030		2020	11	30	14	0
8031		2020	11	30	15	0
8032		2020	11	30	16	0
8033		2020	11	30	17	0
8034		2020	11	30	18	0
8035		2020	11	30	19	0
8036		2020	11	30	20	0
8037		2020	11	30	21	0
8038		2020	11	30	22	0
8039		2020	11	30	23	0
8040		2020	12	1	0	0
8041		2020	12	1	1	0
8042		2020	12	1	2	0
8043		2020	12	1	3	0
8044		2020	12	1	4	0
8045		2020	12	1	5	0
8046		2020	12	1	6	0
8047		2020	12	1	7	0
8048		2020	12	1	8	0
8049		2020	12	1	9	0
8050		2020	12	1	10	0
8051		2020	12	1	11	0
8052		2020	12	1	12	0
8053		2020	12	1	13	0
8054		2020	12	1	14	0
8055		2020	12	1	15	0
8056		2020	12	1	16	0
8057		2020	12	1	17	0
8058		2020	12	1	18	0
8059		2020	12	1	19	0
8060		2020	12	1	20	0
8061		2020	12	1	21	0
8062		2020	12	1	22	0
8063		2020	12	1	23	0
8064		2020	12	2	0	0
8065		2020	12	2	1	0
8066		2020	12	2	2	0
8067		2020	12	2	3	0
8068		2020	12	2	4	0
8069		2020	12	2	5	0
8070		2020	12	2	6	0
8071		2020	12	2	7	0
8072		2020	12	2	8	0
8073		2020	12	2	9	0
8074		2020	12	2	10	0
8075		2020	12	2	11	0
8076		2020	12	2	12	0
8077		2020	12	2	13	0
8078		2020	12	2	14	0
8079		2020	12	2	15	0
8080		2020	12	2	16	0
8081		2020	12	2	17	0
8082		2020	12	2	18	0
8083		2020	12	2	19	0
8084		2020	12	2	20	0
8085		2020	12	2	21	0
8086		2020	12	2	22	0
8087		2020	12	2	23	0
8088		2020	12	3	0	0
8089		2020	12	3	1	0
8090		2020	12	3	2	0
8091		2020	12	3	3	0
8092		2020	12	3	4	0
8093		2020	12	3	5	0
8094		2020	12	3	6	0
8095		2020	12	3	7	0
8096		2020	12	3	8	0
8097		2020	12	3	9	0
8098		2020	12	3	10	0
8099		2020	12	3	11	0
8100		2020	12	3	12	0
8101		2020	12	3	13	0
8102		2020	12	3	14	0
8103		2020	12	3	15	0
8104		2020	12	3	16	0
8105		2020	12	3	17	0
8106		2020	12	3	18	0
8107		2020	12	3	19	0
8108		2020	12	3	20	0
8109		2020	12	3	21	0
8110		2020	12	3	22	0
8111		2020	12	3	23	0
8112		2020	12	4	0	0
8113		2020	12	4	1	0
8114		2020	12	4	2	0
8115		2020	12	4	3	0
8116		2020	12	4	4	0
8117		2020	12	4	5	0
8118		2020	12	4	6	0
8119		2020	12	4	7	0
8120		2020	12	4	8	0
8121		2020	12	4	9	0
8122		2020	12	4	10	0
8123		2020	12	4	11	0
8124		2020	12	4	12	0
8125		2020	12	4	13	0
8126		2020	12	4	14	0
8127		2020	12	4	15	0
8128		2020	12	4	16	0
8129		2020	12	4	17	0
8130		2020	12	4	18	0
8131		2020	12	4	19	0
8132		2020	12	4	20	0
8133		2020	12	4	21	0
8134		2020	12	4	22	0
8135		2020	12	4	23	0
8136		2020	12	5	0	0
8137		2020	12	5	1	0
8138		2020	12	5	2	0
8139		2020	12	5	3	0
8140		2020	12	5	4	0
8141		2020	12	5	5	0
8142		2020	12	5	6	0
8143		2020	12	5	7	0
8144		2020	12	5	8	0
8145		2020	12	5	9	0
8146		2020	12	5	10	0
8147		2020	12	5	11	0
8148		2020	12	5	12	0
8149		2020	12	5	13	0
8150		2020	12	5	14	0
8151		2020	12	5	15	0
8152		2020	12	5	16	0
8153		2020	12	5	17	0
8154		2020	12	5	18	0
8155		2020	12	5	19	0
8156		2020	12	5	20	0
8157		2020	12	5	21	0
8158		2020	12	5	22	0
8159		2020	12	5	23	0
8160		2020	12	6	0	0
8161		2020	12	6	1	0
8162		2020	12	6	2	0
8163		2020	12	6	3	0
8164		2020	12	6	4	0
8165		2020	12	6	5	0
8166		2020	12	6	6	0
8167		2020	12	6	7	0
8168		2020	12	6	8	0
8169		2020	12	6	9	0
8170		2020	12	6	10	0
8171		2020	12	6	11	0
8172		2020	12	6	12	0
8173		2020	12	6	13	0
8174		2020	12	6	14	0
8175		2020	12	6	15	0
8176		2020	12	6	16	0
8177		2020	12	6	17	0
8178		2020	12	6	18	0
8179		2020	12	6	19	0
8180		2020	12	6	20	0
8181		2020	12	6	21	0
8182		2020	12	6	22	0
8183		2020	12	6	23	0
8184		2020	12	7	0	0
8185		2020	12	7	1	0
8186		2020	12	7	2	0
8187		2020	12	7	3	0
8188		2020	12	7	4	0
8189		2020	12	7	5	0
8190		2020	12	7	6	0
8191		2020	12	7	7	0
8192		2020	12	7	8	0
8193		2020	12	7	9	0
8194		2020	12	7	10	0
8195		2020	12	7	11	0
8196		2020	12	7	12	0
8197		2020	12	7	13	0
8198		2020	12	7	14	0
8199		2020	12	7	15	0
8200		2020	12	7	16	0
8201		2020	12	7	17	0
8202		2020	12	7	18	0
8203		2020	12	7	19	0
8204		2020	12	7	20	0
8205		2020	12	7	21	0
8206		2020	12	7	22	0
8207		2020	12	7	23	0
8208		2020	12	8	0	0
8209		2020	12	8	1	0
8210		2020	12	8	2	0
8211		2020	12	8	3	0
8212		2020	12	8	4	0
8213		2020	12	8	5	0
8214		2020	12	8	6	0
8215		2020	12	8	7	0
8216		2020	12	8	8	0
8217		2020	12	8	9	0
8218		2020	12	8	10	0
8219		2020	12	8	11	0
8220		2020	12	8	12	0
8221		2020	12	8	13	0
8222		2020	12	8	14	0
8223		2020	12	8	15	0
8224		2020	12	8	16	0
8225		2020	12	8	17	0
8226		2020	12	8	18	0
8227		2020	12	8	19	0
8228		2020	12	8	20	0
8229		2020	12	8	21	0
8230		2020	12	8	22	0
8231		2020	12	8	23	0
8232		2020	12	9	0	0
8233		2020	12	9	1	0
8234		2020	12	9	2	0
8235		2020	12	9	3	0
8236		2020	12	9	4	0
8237		2020	12	9	5	0
8238		2020	12	9	6	0
8239		2020	12	9	7	0
8240		2020	12	9	8	0
8241		2020	12	9	9	0
8242		2020	12	9	10	0
8243		2020	12	9	11	0
8244		2020	12	9	12	0
8245		2020	12	9	13	0
8246		2020	12	9	14	0
8247		2020	12	9	15	0
8248		2020	12	9	16	0
8249		2020	12	9	17	0
8250		2020	12	9	18	0
8251		2020	12	9	19	0
8252		2020	12	9	20	0
8253		2020	12	9	21	0
8254		2020	12	9	22	0
8255		2020	12	9	23	0
8256		2020	12	10	0	0
8257		2020	12	10	1	0
8258		2020	12	10	2	0
8259		2020	12	10	3	0
8260		2020	12	10	4	0
8261		2020	12	10	5	0
8262		2020	12	10	6	0
8263		2020	12	10	7	0
8264		2020	12	10	8	0
8265		2020	12	10	9	0
8266		2020	12	10	10	0
8267		2020	12	10	11	0
8268		2020	12	10	12	0
8269		2020	12	10	13	0
8270		2020	12	10	14	0
8271		2020	12	10	15	0
8272		2020	12	10	16	0
8273		2020	12	10	17	0
8274		2020	12	10	18	0
8275		2020	12	10	19	0
8276		2020	12	10	20	0
8277		2020	12	10	21	0
8278		2020	12	10	22	0
8279		2020	12	10	23	0
8280		2020	12	11	0	0
8281		2020	12	11	1	0
8282		2020	12	11	2	0
8283		2020	12	11	3	0
8284		2020	12	11	4	0
8285		2020	12	11	5	0
8286		2020	12	11	6	0
8287		2020	12	11	7	0
8288		2020	12	11	8	0
8289		2020	12	11	9	0
8290		2020	12	11	10	0
8291		2020	12	11	11	0
8292		2020	12	11	12	0
8293		2020	12	11	13	0
8294		2020	12	11	14	0
8295		2020	12	11	15	0
8296		2020	12	11	16	0
8297		2020	12	11	17	0
8298		2020	12	11	18	0
8299		2020	12	11	19	0
8300		2020	12	11	20	0
8301		2020	12	11	21	0
8302		2020	12	11	22	0
8303		2020	12	11	23	0
8304		2020	12	12	0	0
8305		2020	12	12	1	0
8306		2020	12	12	2	0
8307		2020	12	12	3	0
8308		2020	12	12	4	0
8309		2020	12	12	5	0
8310		2020	12	12	6	0
8311		2020	12	12	7	0
8312		2020	12	12	8	0
8313		2020	12	12	9	0
8314		2020	12	12	10	0
8315		2020	12	12	11	0
8316		2020	12	12	12	0
8317		2020	12	12	13	0
8318		2020	12	12	14	0
8319		2020	12	12	15	0
8320		2020	12	12	16	0
8321		2020	12	12	17	0
8322		2020	12	12	18	0
8323		2020	12	12	19	0
8324		2020	12	12	20	0
8325		2020	12	12	21	0
8326		2020	12	12	22	0
8327		2020	12	12	23	0
8328		2020	12	13	0	0
8329		2020	12	13	1	0
8330		2020	12	13	2	0
8331		2020	12	13	3	0
8332		2020	12	13	4	0
8333		2020	12	13	5	0
8334		2020	12	13	6	0
8335		2020	12	13	7	0
8336		2020	12	13	8	0
8337		2020	12	13	9	0
8338		2020	12	13	10	0
8339		2020	12	13	11	0
8340		2020	12	13	12	0
8341		2020	12	13	13	0
8342		2020	12	13	14	0
8343		2020	12	13	15	0
8344		2020	12	13	16	0
8345		2020	12	13	17	0
8346		2020	12	13	18	0
8347		2020	12	13	19	0
8348		2020	12	13	20	0
8349		2020	12	13	21	0
8350		2020	12	13	22	0
8351		2020	12	13	23	0
8352		2020	12	14	0	0
8353		2020	12	14	1	0
8354		2020	12	14	2	0
8355		2020	12	14	3	0
8356		2020	12	14	4	0
8357		2020	12	14	5	0
8358		2020	12	14	6	0
8359		2020	12	14	7	0
8360		2020	12	14	8	0
8361		2020	12	14	9	0
8362		2020	12	14	10	0
8363		2020	12	14	11	0
8364		2020	12	14	12	0
8365		2020	12	14	13	0
8366		2020	12	14	14	0
8367		2020	12	14	15	0
8368		2020	12	14	16	0
8369		2020	12	14	17	0
8370		2020	12	14	18	0
8371		2020	12	14	19	0
8372		2020	12	14	20	0
8373		2020	12	14	21	0
8374		2020	12	14	22	0
8375		2020	12	14	23	0
8376		2020	12	15	0	0
8377		2020	12	15	1	0
8378		2020	12	15	2	0
8379		2020	12	15	3	0
8380		2020	12	15	4	0
8381		2020	12	15	5	0
8382		2020	12	15	6	0
8383		2020	12	15	7	0
8384		2020	12	15	8	0
8385		2020	12	15	9	0
8386		2020	12	15	10	0
8387		2020	12	15	11	0
8388		2020	12	15	12	0
8389		2020	12	15	13	0
8390		2020	12	15	14	0
8391		2020	12	15	15	0
8392		2020	12	15	16	0
8393		2020	12	15	17	0
8394		2020	12	15	18	0
8395		2020	12	15	19	0
8396		2020	12	15	20	0
8397		2020	12	15	21	0
8398		2020	12	15	22	0
8399		2020	12	15	23	0
8400		2020	12	16	0	0
8401		2020	12	16	1	0
8402		2020	12	16	2	0
8403		2020	12	16	3	0
8404		2020	12	16	4	0
8405		2020	12	16	5	0
8406		2020	12	16	6	0
8407		2020	12	16	7	0
8408		2020	12	16	8	0
8409		2020	12	16	9	0
8410		2020	12	16	10	0
8411		2020	12	16	11	0
8412		2020	12	16	12	0
8413		2020	12	16	13	0
8414		2020	12	16	14	0
8415		2020	12	16	15	0
8416		2020	12	16	16	0
8417		2020	12	16	17	0
8418		2020	12	16	18	0
8419		2020	12	16	19	0
8420		2020	12	16	20	0
8421		2020	12	16	21	0
8422		2020	12	16	22	0
8423		2020	12	16	23	0
8424		2020	12	17	0	0
8425		2020	12	17	1	0
8426		2020	12	17	2	0
8427		2020	12	17	3	0
8428		2020	12	17	4	0
8429		2020	12	17	5	0
8430		2020	12	17	6	0
8431		2020	12	17	7	0
8432		2020	12	17	8	0
8433		2020	12	17	9	0
8434		2020	12	17	10	0
8435		2020	12	17	11	0
8436		2020	12	17	12	0
8437		2020	12	17	13	0
8438		2020	12	17	14	0
8439		2020	12	17	15	0
8440		2020	12	17	16	0
8441		2020	12	17	17	0
8442		2020	12	17	18	0
8443		2020	12	17	19	0
8444		2020	12	17	20	0
8445		2020	12	17	21	0
8446		2020	12	17	22	0
8447		2020	12	17	23	0
8448		2020	12	18	0	0
8449		2020	12	18	1	0
8450		2020	12	18	2	0
8451		2020	12	18	3	0
8452		2020	12	18	4	0
8453		2020	12	18	5	0
8454		2020	12	18	6	0
8455		2020	12	18	7	0
8456		2020	12	18	8	0
8457		2020	12	18	9	0
8458		2020	12	18	10	0
8459		2020	12	18	11	0
8460		2020	12	18	12	0
8461		2020	12	18	13	0
8462		2020	12	18	14	0
8463		2020	12	18	15	0
8464		2020	12	18	16	0
8465		2020	12	18	17	0
8466		2020	12	18	18	0
8467		2020	12	18	19	0
8468		2020	12	18	20	0
8469		2020	12	18	21	0
8470		2020	12	18	22	0
8471		2020	12	18	23	0
8472		2020	12	19	0	0
8473		2020	12	19	1	0
8474		2020	12	19	2	0
8475		2020	12	19	3	0
8476		2020	12	19	4	0
8477		2020	12	19	5	0
8478		2020	12	19	6	0
8479		2020	12	19	7	0
8480		2020	12	19	8	0
8481		2020	12	19	9	0
8482		2020	12	19	10	0
8483		2020	12	19	11	0
8484		2020	12	19	12	0
8485		2020	12	19	13	0
8486		2020	12	19	14	0
8487		2020	12	19	15	0
8488		2020	12	19	16	0
8489		2020	12	19	17	0
8490		2020	12	19	18	0
8491		2020	12	19	19	0
8492		2020	12	19	20	0
8493		2020	12	19	21	0
8494		2020	12	19	22	0
8495		2020	12	19	23	0
8496		2020	12	20	0	0
8497		2020	12	20	1	0
8498		2020	12	20	2	0
8499		2020	12	20	3	0
8500		2020	12	20	4	0
8501		2020	12	20	5	0
8502		2020	12	20	6	0
8503		2020	12	20	7	0
8504		2020	12	20	8	0
8505		2020	12	20	9	0
8506		2020	12	20	10	0
8507		2020	12	20	11	0
8508		2020	12	20	12	0
8509		2020	12	20	13	0
8510		2020	12	20	14	0
8511		2020	12	20	15	0
8512		2020	12	20	16	0
8513		2020	12	20	17	0
8514		2020	12	20	18	0
8515		2020	12	20	19	0
8516		2020	12	20	20	0
8517		2020	12	20	21	0
8518		2020	12	20	22	0
8519		2020	12	20	23	0
8520		2020	12	21	0	0
8521		2020	12	21	1	0
8522		2020	12	21	2	0
8523		2020	12	21	3	0
8524		2020	12	21	4	0
8525		2020	12	21	5	0
8526		2020	12	21	6	0
8527		2020	12	21	7	0
8528		2020	12	21	8	0
8529		2020	12	21	9	0
8530		2020	12	21	10	0
8531		2020	12	21	11	0
8532		2020	12	21	12	0
8533		2020	12	21	13	0
8534		2020	12	21	14	0
8535		2020	12	21	15	0
8536		2020	12	21	16	0
8537		2020	12	21	17	0
8538		2020	12	21	18	0
8539		2020	12	21	19	0
8540		2020	12	21	20	0
8541		2020	12	21	21	0
8542		2020	12	21	22	0
8543		2020	12	21	23	0
8544		2020	12	22	0	0
8545		2020	12	22	1	0
8546		2020	12	22	2	0
8547		2020	12	22	3	0
8548		2020	12	22	4	0
8549		2020	12	22	5	0
8550		2020	12	22	6	0
8551		2020	12	22	7	0
8552		2020	12	22	8	0
8553		2020	12	22	9	0
8554		2020	12	22	10	0
8555		2020	12	22	11	0
8556		2020	12	22	12	0
8557		2020	12	22	13	0
8558		2020	12	22	14	0
8559		2020	12	22	15	0
8560		2020	12	22	16	0
8561		2020	12	22	17	0
8562		2020	12	22	18	0
8563		2020	12	22	19	0
8564		2020	12	22	20	0
8565		2020	12	22	21	0
8566		2020	12	22	22	0
8567		2020	12	22	23	0
8568		2020	12	23	0	0
8569		2020	12	23	1	0
8570		2020	12	23	2	0
8571		2020	12	23	3	0
8572		2020	12	23	4	0
8573		2020	12	23	5	0
8574		2020	12	23	6	0
8575		2020	12	23	7	0
8576		2020	12	23	8	0
8577		2020	12	23	9	0
8578		2020	12	23	10	0
8579		2020	12	23	11	0
8580		2020	12	23	12	0
8581		2020	12	23	13	0
8582		2020	12	23	14	0
8583		2020	12	23	15	0
8584		2020	12	23	16	0
8585		2020	12	23	17	0
8586		2020	12	23	18	0
8587		2020	12	23	19	0
8588		2020	12	23	20	0
8589		2020	12	23	21	0
8590		2020	12	23	22	0
8591		2020	12	23	23	0
8592		2020	12	24	0	0
8593		2020	12	24	1	0
8594		2020	12	24	2	0
8595		2020	12	24	3	0
8596		2020	12	24	4	0
8597		2020	12	24	5	0
8598		2020	12	24	6	0
8599		2020	12	24	7	0
8600		2020	12	24	8	0
8601		2020	12	24	9	0
8602		2020	12	24	10	0
8603		2020	12	24	11	0
8604		2020	12	24	12	0
8605		2020	12	24	13	0
8606		2020	12	24	14	0
8607		2020	12	24	15	0
8608		2020	12	24	16	0
8609		2020	12	24	17	0
8610		2020	12	24	18	0
8611		2020	12	24	19	0
8612		2020	12	24	20	0
8613		2020	12	24	21	0
8614		2020	12	24	22	0
8615		2020	12	24	23	0
8616		2020	12	25	0	0
8617		2020	12	25	1	0
8618		2020	12	25	2	0
8619		2020	12	25	3	0
8620		2020	12	25	4	0
8621		2020	12	25	5	0
8622		2020	12	25	6	0
8623		2020	12	25	7	0
8624		2020	12	25	8	0
8625		2020	12	25	9	0
8626		2020	12	25	10	0
8627		2020	12	25	11	0
8628		2020	12	25	12	0
8629		2020	12	25	13	0
8630		2020	12	25	14	0
8631		2020	12	25	15	0
8632		2020	12	25	16	0
8633		2020	12	25	17	0
8634		2020	12	25	18	0
8635		2020	12	25	19	0
8636		2020	12	25	20	0
8637		2020	12	25	21	0
8638		2020	12	25	22	0
8639		2020	12	25	23	0
8640		2020	12	26	0	0
8641		2020	12	26	1	0
8642		2020	12	26	2	0
8643		2020	12	26	3	0
8644		2020	12	26	4	0
8645		2020	12	26	5	0
8646		2020	12	26	6	0
8647		2020	12	26	7	0
8648		2020	12	26	8	0
8649		2020	12	26	9	0
8650		2020	12	26	10	0
8651		2020	12	26	11	0
8652		2020	12	26	12	0
8653		2020	12	26	13	0
8654		2020	12	26	14	0
8655		2020	12	26	15	0
8656		2020	12	26	16	0
8657		2020	12	26	17	0
8658		2020	12	26	18	0
8659		2020	12	26	19	0
8660		2020	12	26	20	0
8661		2020	12	26	21	0
8662		2020	12	26	22	0
